name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Fozzy Whittaker,1.5,3.3,4.9,0.9,0.1,0.0,1.2,10.9,0.0,-0.3,0.0,0.0,0.0,0.3,1.4,1.4
Frank Gore,5.699999999999999,2.4,6.3,6.7,4.1,3.0,9.0,6.0,3.0,6.9,14.1,10.1,0.2,1.6,13.0,5.8
Fred Beasley,1.3,0.0,1.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0
Fred Jackson,3.4000000000000004,8.6,3.2,6.4,4.9,1.7,5.5,1.4,0.0,3.2,2.1,8.8,2.8,2.7,7.9,1.1
Fred McAfee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
Fred McCrary,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Fred Taylor,3.2,13.8,6.4,8.5,4.6,17.4,4.3,3.5,15.3,8.7,1.1,1.6,0.9,1.6,-0.3,3.5
Garrett Wolfe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
Garrison Hearst,11.7,8.9,13.1,23.0,7.3,9.7,8.9,7.9,6.0,1.5,1.3,1.3,0.0,0.2,10.6,2.2
Gary Brightwell,0.0,5.1,0.0,-0.1,0.9,6.8,2.1,0.0,4.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0
Giovani Bernard,1.4,1.5,10.2,1.3,0.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Greg Comella,0.0,1.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0
Greg Jones,0.0,0.0,0.0,0.6,0.0,0.9,0.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.9,1.1
Gus Edwards,1.5,13.4,13.5,10.8,2.8,3.3000000000000003,5.9,0.9,1.9,5.5,2.7,7.1,3.8,9.6,2.3,19.6
Harold Morrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Haskins,0.0,10.9,4.5,9.3,0.0,0.0,0.0,0.0,2.0,2.8,1.5,0.0,0.0,1.4,0.0,0.3
Heath Evans,1.2,2.3,0.0,0.9,0.0,6.9,0.2,0.7,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.7
Henry Hynoski,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0
Isaac Redman,6.6,4.1,13.9,22.1,4.9,0.5,2.7,4.3,0.0,4.9,4.6,4.2,2.5,2.1,0.0,0.0
Isaiah Crowell,8.5,4.800000000000001,2.1,22.2,4.9,18.1,0.8,29.6,6.2,5.5,4.3,6.5,10.7,7.5,12.7,1.2
Isiah Pacheco,5.2,3.0,1.8,3.8,3.4000000000000004,5.3,11.8,7.1,5.6,11.9,5.8,4.3,3.0,2.1,10.5,3.2
J.J. Arrington,4.4,3.2,2.6,9.1,1.0,5.9,1.7,1.2,13.9,0.1,19.6,6.3,1.0,6.7,10.6,3.7
J.K. Dobbins,23.5,7.0,18.4,7.4,14.8,9.0,13.8,15.0,14.8,11.0,14.9,4.0,8.5,13.1,6.4,8.899999999999999
J.R. Redmond,5.1,3.3,2.8,0.0,2.6,1.3,2.5,4.4,3.0,3.0,2.8000000000000003,7.6,6.0,-0.1,5.4,1.5
Jackie Battle,0.0,0.0,0.5,0.0,0.0,6.1,2.6,0.0,1.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Hester,0.0,7.0,0.0,0.1,1.0,7.3,1.7000000000000002,0.2,0.8,0.7,0.6,1.1,0.5,8.0,6.6,6.7
Jacquizz Rodgers ,0.8,5.1,2.7,0.0,0.0,2.4000000000000004,4.9,2.0,14.2,1.5,8.2,0.0,7.4,0.6,15.2,1.0
Jahmyr Gibbs,17.9,24.4,16.700000000000003,15.7,7.0,35.3,4.3,36.7,17.1,49.9,10.1,33.5,7.8,17.8,5.4,18.8
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Richard,0.0,2.2,6.1,1.2,2.8,0.9,0.8,4.0,2.8,0.8,0.0,0.0,0.0,1.4,2.8,3.7
Jalston Fowler,0.0,0.0,0.0,0.3,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Jamaal Charles,4.0,5.699999999999999,12.2,5.199999999999999,2.6,4.2,4.9,4.4,3.8,0.7,2.0,7.6,2.7,0.0,1.5,0.8999999999999999
Jamaal Williams,1.8,9.1,11.6,3.9,0.4,2.9000000000000004,0.9,0.7,1.7,0.4,1.2,2.5,0.0,0.8,2.9,2.7
Jamal Lewis,6.5,7.8,8.899999999999999,2.0,6.1,7.6,9.4,11.9,5.1,11.7,4.6,4.7,6.9,4.6,9.3,4.0
Jameel Cook,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamel White,2.0,1.7,0.0,0.0,1.1,0.6,4.6,0.7,1.7000000000000002,0.0,0.0,0.0,0.0,1.7,0.0,0.0
James Allen,8.2,6.1,6.7,7.1,6.700000000000001,11.9,5.3,5.6,5.0,9.7,0.3999999999999999,16.3,1.9,6.6,2.7,9.6
James Conner,17.799999999999997,11.0,4.6,16.2,13.9,13.4,19.8,7.399999999999999,9.6,20.2,28.3,24.6,1.7999999999999998,12.4,11.7,5.2
James Cook,26.0,19.3,21.0,4.9,8.7,33.6,13.0,8.2,18.9,20.4,17.2,10.1,30.1,25.9,8.200000000000001,1.5
James Develin,0.0,0.0,0.0,1.3,0.0,1.2,0.5,6.1,0.0,13.9,6.2,2.8,0.0,0.7,0.0,0.3
James Hodgins,1.1,0.0,0.0,0.5,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.8
James Jackson,16.8,4.3,3.0,2.2,5.6,5.5,0.0,0.0,0.3,0.3,0.0,0.0,0.0,4.1,0.3,0.2
James Mungro,0.0,0.0,6.8,2.1,0.0,0.3,0.4,0.0,0.0,1.2,0.2,0.0,0.0,0.0,-0.1,3.8
James Starks,4.9,10.0,8.5,24.3,6.1,1.1,5.7,1.7999999999999998,2.4000000000000004,1.3,6.699999999999999,11.9,15.6,9.3,0.1,0.3
James Stewart,0.1,7.5,7.3,21.4,7.5,6.300000000000001,33.0,23.6,11.1,15.1,11.1,21.3,10.5,10.1,11.9,4.2
James White,9.4,11.3,0.8,4.5,4.4,1.8,11.3,14.2,1.6,2.3000000000000003,7.5,5.199999999999999,11.1,9.1,15.5,0.6
Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamycal Hasty,0.0,0.0,0.2,0.5,1.5,0.0,2.6,13.2,0.0,0.2,2.9,0.2,2.5,0.0,0.0,0.0
Jason McKie,1.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.9
Jason Snelling ,1.7,4.3,2.7,14.0,19.1,3.9,10.8,1.4,0.0,4.7,2.9,0.8,0.5,0.8,2.8,12.1
Jason Wright,0.6,0.0,0.3,1.3,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,1.2,0.0,0.2,4.6
Javonte Williams,19.4,22.0,9.7,17.5,26.4,5.9,18.3,17.400000000000002,6.800000000000001,9.8,11.1,15.5,13.7,15.1,5.300000000000001,11.4
Javorius Allen,3.9,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,8.8,0.0,1.8
Jay Ajayi,9.2,6.1,13.7,10.6,3.8,6.1,8.5,9.9,12.3,18.2,9.2,9.6,1.9,1.6,0.9,0.5
Jay Prosch,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.4
Jaylen Samuels,2.1,0.7999999999999999,0.9,0.1,0.0,0.0,0.5,0.0,0.0,0.0,2.7,4.8,2.1,0.0,0.2,3.6
Jaylen Warren,12.9,15.4,10.6,7.300000000000001,17.8,8.3,15.900000000000002,10.1,7.7,12.8,11.4,13.7,6.3,28.1,6.4,12.4
Jed Collins,0.0,7.3,0.2,0.0,0.0,0.3,0.0,0.5,4.0,0.3,0.0,0.0,0.0,0.0,0.3,1.4
Jeff Wilson,1.1,3.0,4.9,4.5,2.6,2.2,1.4,0.0,0.0,1.6,1.2,0.5,-0.4,0.0,0.0,0.0
Jerald Sowell,0.0,4.0,1.9,0.8,1.2,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
Jeremi Johnson,0.0,1.4,0.2,0.4,0.0,0.0,2.6,0.0,0.0,-0.1,0.0,0.7,0.0,1.0,1.4,0.3
Jeremy Hill,13.8,10.6,7.3,11.2,11.5,21.700000000000003,11.6,0.8,2.9,2.4000000000000004,3.4,3.1,1.6,0.7,1.1,3.6
Jeremy McNichols,0.0,13.8,0.8,2.3,5.0,5.5,9.3,0.0,3.4,3.9,4.0,0.7,0.7000000000000002,2.2,2.5,1.6
Jerick McKinnon,28.9,28.2,11.3,20.1,7.6,1.5,3.7,16.3,0.7,3.5,3.5,3.6,1.4,2.5,11.2,14.66
Jerious Norwood,5.199999999999999,3.3,7.9,6.6000000000000005,7.0,2.2,0.0,1.0,0.8,0.0,2.2,1.9,0.3,-0.1,0.0,-2.0
Jerome Bettis,1.7,16.1,20.8,14.0,13.5,0.4,5.6,2.2,8.8,0.0,0.9,11.2,22.1,1.6,8.4,22.1
Jerome Felton,0.0,0.0,0.0,1.2,0.6,0.0,0.0,3.6,0.2,0.2,0.0,0.0,0.0,1.7,2.5,0.0
Jerome Ford,17.4,21.6,2.2,1.0,7.899999999999999,3.0,0.8,4.8,5.5,2.0,0.4,0.1,0.2,-0.3,3.2,2.0
Jerome Harrison,6.4,8.3,0.0,0.6,0.6,18.9,0.0,1.1,2.0,0.0,1.5,14.1,2.7,0.6,1.6,0.0
Jesse Chatman,6.2,0.0,0.2,0.0,0.0,14.7,11.5,17.4,8.1,1.8000000000000005,4.6,7.3,6.0,0.7,0.0,1.6
Jim Finn,0.0,1.6,0.0,0.0,1.1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.8,2.6
Joe Burns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0
Joe McKnight ,1.2,-0.1,0.0,0.5,7.1,2.3,0.0,3.7,0.6,0.8,0.0,2.9,0.7,0.2,0.0,21.7
Joe Mixon,16.7,24.200000000000003,25.3,6.5,26.2,25.4,21.4,16.6,16.0,34.3,7.0,19.9,8.1,7.6,4.9,3.3
Joel Makovicka,0.8,2.7,0.0,1.7,2.4,0.7,0.0,4.1,0.0,7.7,8.1,0.0,10.0,4.9,0.0,1.1
John Conner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.0,7.4,3.3,0.3
John Kuhn,6.3,20.2,0.0,0.3,2.2,2.4,0.0,2.2,1.2,8.0,0.8,1.2000000000000002,1.5,0.0,0.2,0.0
Joique Bell,5.6,4.5,4.5,15.2,4.0,8.5,17.1,9.2,6.800000000000001,0.6,0.0,0.0,0.0,0.3,0.0,0.0
Jon Ritchie,8.4,0.7,0.8,8.5,0.0,2.1,0.0,6.7,1.9,0.0,2.3,1.2,0.0,2.4,3.2,0.0
Jonathan Grimes,3.8,5.3,7.2,0.1,2.5,19.4,0.0,2.6,3.9,1.1,1.4,6.3,1.7000000000000002,2.5,0.0,6.9
Jonathan Stewart,6.6000000000000005,6.8,5.9,-0.4,4.8,9.4,2.1,11.0,8.6,10.5,28.3,4.1000000000000005,2.3,0.8,0.1,0.8
Jonathan Taylor,11.3,28.5,31.3,12.1,28.1,21.7,32.7,36.400000000000006,6.7,7.6,13.6,11.4,11.6,15.4,15.9,4.9
Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.7,0.0,0.0,0.0,0.0,1.1,0.0,0.9,1.3
Jonathan Wells,8.9,2.0,1.7000000000000002,2.5,1.9,2.1,0.0,0.0,18.6,15.0,-0.2,3.4,2.4,0.3,22.3,13.4
Jonathan Williams,0.0,2.1,4.5,0.0,0.0,0.6,4.8,0.0,0.0,2.2,0.1,0.0,5.1,4.8,5.1000000000000005,-0.2
Jordan Howard,14.8,0.0,6.7,6.4,6.1,0.3999999999999999,7.9,1.9,0.8,17.7,13.1,8.3,6.3,6.9,6.6,2.6
Jordan Mason,7.8,8.0,4.8,23.6,8.7,11.7,1.1,4.199999999999999,3.6,10.5,4.2,5.3,11.2,2.9,1.6,9.4
Jordan Todman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Wilkins,4.800000000000001,2.8,4.1,7.2,2.8000000000000003,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.4,4.699999999999999
Jorvorskie Lane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Addai,11.4,18.8,11.6,4.4,6.2,12.1,15.3,5.3,3.0,2.9000000000000004,2.3,4.6000000000000005,1.6,3.7,7.2,1.9
Josh Jacobs,11.1,13.5,14.4,9.9,29.700000000000003,29.5,18.3,12.0,18.0,17.2,4.0,9.6,16.2,22.2,3.8,0.8
Josh Scobey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Kelley,0.8999999999999999,13.5,2.1,2.7,1.6,1.3,2.4,3.5,0.6,1.3000000000000005,-0.2,0.2,0.1,0.0,0.0,0.2
Julius Chestnut,0.0,2.6,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0
Julius Jones,4.800000000000001,7.5,12.0,6.9,1.8,1.2,4.3,1.2000000000000002,5.1,7.2,2.2,8.1,2.4,1.1,0.2,1.9
Justice Hill,0.8,6.1,13.2,4.1,15.3,3.0,-0.5999999999999999,4.0,6.0,26.200000000000003,1.7000000000000002,6.9,0.2,2.5,7.8,0.0
Justin Fargas,6.9,7.0,10.2,1.1,1.4,4.3,3.2,10.3,10.5,15.4,10.1,5.9,7.2,8.6,9.2,0.8
Justin Forsett,15.0,25.0,13.6,11.9,7.9,8.4,2.6,6.6,6.1000000000000005,6.2,0.5,5.8,5.0,7.300000000000001,7.1,9.0
Justin Griffith,1.3,0.0,6.9,0.6,0.6,0.0,8.2,5.8,0.9,0.0,1.8,4.0,0.8,3.3,0.0,1.9
Justin Jackson,2.0,0.0,0.0,0.0,7.7,1.4,0.2,0.0,2.7,3.8,2.4,3.8,9.6,3.6,-0.1,1.8
Kalen Ballage,0.0,0.0,0.0,0.0,1.5,-0.3,0.7,0.0,0.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0
Kareem Hunt,3.9,10.9,5.2,18.2,3.9,1.8,16.7,12.0,12.7,18.5,8.5,9.0,2.5,0.2,3.8,5.0
Ke'Shawn Vaughn,0.4,1.5,0.0,0.0,0.0,0.6,0.0,4.4,0.0,2.4,0.9,0.7,0.1,1.2999999999999998,0.4,0.0
Keiland Williams,0.0,0.0,1.1,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Hunter,8.3,12.3,2.9,7.1,0.6,8.4,0.8,0.1,1.2,0.7,1.6,4.0,5.1,1.3,0.2,0.0
Kene Nwangwu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.8
Kenjon Barner,1.2,1.62,1.8,1.6,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Darby,5.1,0.0,0.2,0.0,12.2,9.0,2.2,0.0,4.3,1.1,1.1,0.0,6.4,1.7,0.9,0.7
Kenneth Gainwell,3.8,5.1,9.1,6.6,2.5,2.5,5.4,1.4,26.0,15.2,5.5,13.2,16.1,21.3,5.3,17.4
Kenneth Walker III,18.3,17.5,11.5,9.1,4.2,6.6,7.1,7.5,18.6,11.6,8.9,3.3,2.4000000000000004,23.9,6.699999999999999,15.3
Kenny Watson,13.4,2.3,8.8,7.4,22.5,14.5,2.6,1.4,0.5,0.0,2.3000000000000003,0.5,0.1,0.0,0.0,0.0
Kenyan Drake,3.4,4.0,1.3,5.1,0.8,3.2,19.2,0.5,14.7,23.9,5.6,1.2000000000000002,14.9,2.1,0.0,0.0
Kevan Barlow,6.3,4.8,13.7,7.3,9.5,5.1000000000000005,9.1,15.5,0.3,6.3,10.9,2.9000000000000004,14.7,0.2,0.5,3.6
Kevin Faulk,9.6,7.699999999999999,6.2,8.4,15.0,1.5,4.1,9.0,4.7,7.7,0.8,0.0,2.3,1.7000000000000002,0.1,0.0
Kevin Jones,19.0,3.2,22.7,2.3000000000000003,2.6,4.5,0.0,1.0,1.6,5.1,0.3,0.0,-0.1,0.0,0.0,0.0
Kevin Smith,5.1,19.1,14.1,23.1,8.0,0.0,0.0,1.2999999999999998,2.2,0.0,0.4,0.6,0.0,0.0,1.8,0.9
Khalil Herbert,0.0,0.0,0.0,1.4,1.6,0.4,0.0,2.3,11.8,0.0,0.0,0.0,0.5,0.0,0.5,5.1000000000000005
Khari Blasingame,2.6,0.6,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knile Davis ,0.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,2.2,0.1,1.7999999999999998,2.2,0.0,0.0,0.6,0.9
Knowshon Moreno,15.6,23.5,31.9,12.4,22.2,15.4,7.9,29.5,17.0,19.9,8.0,11.2,14.9,19.4,0.4,2.3
Kyle Johnson,3.7,0.0,5.3,0.0,0.9,0.0,0.0,7.5,0.7,1.1,0.0,0.0,0.7,0.0,0.0,0.0
Kyle Juszczyk,1.0,6.6,4.7,3.5,1.4,1.3,0.9,1.7,1.8,3.6,0.0,3.7,1.2,0.0,8.4,1.0
Kyren Williams,9.0,18.200000000000003,8.9,27.1,15.7,7.5,17.4,21.4,16.1,5.3,13.2,16.7,21.3,10.0,14.5,9.6
LaBrandon Toefield,5.4,0.4,1.6,0.0,0.0,0.0,1.9,0.9,20.4,16.2,-0.5,0.0,2.5,0.2,7.2,2.4
LaDainian Tomlinson,6.0,11.2,11.9,2.0,23.9,0.6000000000000001,2.0,6.1,6.6,12.3,7.0,2.6,13.4,4.1,9.5,9.9
LaMont Jordan,6.2,2.2,1.6,1.8,15.7,19.8,12.4,0.5,1.9,1.2,1.4,0.9,0.0,0.0,0.0,2.7
LaRod Stephens-Howling,9.3,7.300000000000001,2.6,-1.4,2.2,22.9,5.300000000000001,12.9,20.3,0.1,0.5,1.2,2.8,2.1,-0.1,4.0
Ladell Betts,6.5,3.5,1.7999999999999998,2.2,3.6,15.8,18.5,0.5,0.0,9.0,9.5,9.1,8.8,1.3,9.7,5.2
Lamar Gordon,1.0,0.4,10.8,3.3,5.699999999999999,0.5,2.1,3.4000000000000004,0.9,5.7,0.4,1.0,1.7,1.7,0.0,0.2
Lamar Miller,7.0,3.7,11.4,8.0,13.6,4.9,8.1,16.4,19.3,5.800000000000001,12.3,23.2,12.0,13.7,0.8,12.6
Lamar Smith,21.8,8.4,27.2,29.6,19.8,9.1,9.3,3.4,8.2,17.7,5.5,4.2,1.7,4.7,0.2,0.2
Lance Ball,2.4,1.4,2.6,2.3000000000000003,8.9,0.1,0.0,1.4,1.2,0.0,7.1,0.0,-0.2,0.0,0.0,12.6
Lance Dunbar,4.2,6.1,2.6,0.0,0.0,2.6,0.6,0.0,2.7,3.0,0.0,5.4,3.1,0.0,0.0,8.6
Larry Centers,3.4,2.7,5.8,7.4,1.4,0.2,9.7,7.399999999999999,2.9,4.9,11.6,4.4,-0.2,1.4,1.0,0.9
Larry Johnson,13.4,3.8,8.799999999999999,5.1000000000000005,11.0,6.1000000000000005,0.5,11.5,0.4,1.5,3.5,1.1,3.8,0.9,-0.7,0.2
Latavius Murray,18.3,2.2,8.6,6.6,1.2000000000000002,4.5,3.8,1.6,1.5,13.9,3.5,6.3,3.5,7.1,0.0,0.0
Laurence Maroney,2.8,2.1,20.8,10.3,14.2,11.6,19.7,22.2,5.4,12.1,14.1,2.2,7.4,2.5,2.7,1.8
Lawrence Vickers,0.0,0.0,1.0,0.0,1.6,1.2,0.0,1.0,3.9,0.8,2.1,0.0,2.8,2.0,0.0,1.6
Le'Ron McClain,0.2,0.0,0.6,1.1,0.0,0.7000000000000001,0.4,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3
Le'Veon Bell,5.300000000000001,0.8,10.1,4.2,6.5,4.5,14.1,4.4,1.1,7.8,0.9,10.8,0.1,-0.1,5.0,8.0
LeGarrette Blount,-0.3,4.0,7.5,1.2,14.2,11.0,3.1,1.5,0.4,0.1,22.8,6.1,6.1,0.9,3.4,1.5
LeSean McCoy,6.3,1.4,13.7,10.5,4.800000000000001,1.6,0.7,4.6,3.4,1.1,1.2,0.0,0.0,4.0,4.7,1.0
LenDale White,2.6,10.8,2.5,3.8,2.5,8.7,1.4,5.1,1.5,4.7,0.3,0.6,6.4,1.3,0.7,0.1
Leon Johnson,5.6000000000000005,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.8
Leon Washington,4.4,0.0,0.0,0.0,1.2,1.7000000000000002,1.4,5.5,8.5,0.0,0.0,1.3,2.9,0.7,16.8,0.2
Leonard Fournette,14.7,8.4,9.5,14.9,30.9,19.1,3.6,13.3,8.5,11.1,7.6,9.4,20.7,6.699999999999999,0.9,2.0
Leonard Weaver,0.0,2.4,8.9,1.3,0.7,13.5,3.3,0.2,3.1,5.300000000000001,17.0,10.6,8.0,2.0,0.2,0.0
Lex Hilliard,0.0,0.6,0.0,0.2,0.0,0.0,2.7,1.5,1.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4
Lorenzo Neal,1.8,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.7,1.0,0.0,2.7,0.9,1.4
Lousaka Polite,0.0,2.0,0.0,0.2,-0.1,0.5,1.7000000000000002,8.4,1.6,0.0,0.0,0.0,0.0,1.3,0.0,0.0
Luke Lawton,0.8,2.3,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.6,2.9,0.6,0.0,0.0,0.6
Mack Strong,3.4000000000000004,1.7000000000000002,5.6,1.6,3.5,3.8,0.8,2.7,0.8,0.0,1.4,4.5,5.5,1.9,1.7,0.0
Madison Hedgecock,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.6
Malcolm Brown,2.1,9.1,3.2,0.0,3.6,1.4,0.0,0.0,3.3,1.0,2.4,0.0,0.0,2.6,8.3,0.0
Marc Edwards,0.9,1.4,0.9,0.0,0.0,0.0,0.0,2.0,0.6,2.0,0.8,7.3,2.3,7.4,1.8,1.4
Marcel Shipp,1.4,0.0,1.3,0.0,1.0,0.0,1.1,0.1,1.3,0.0,7.4,0.6,0.4,0.0,0.0,0.0
Marion Barber,5.0,5.6,9.7,11.8,0.3,7.7,1.5,10.0,9.9,10.4,2.7,8.5,6.3,4.4,21.0,3.3
Mark Ingram,6.2,8.9,18.8,12.3,3.1,2.8,1.7,0.8000000000000002,5.3,7.8,5.8,1.6,6.199999999999999,3.7,0.7,7.4
Marlon Mack,19.7,7.1,1.6,2.8000000000000003,5.9,1.2,0.4,0.0,0.0,0.0,1.7,1.4,14.7,14.3,2.2,0.0
Marshall Faulk,2.1,3.3,15.6,5.5,0.0,5.800000000000001,6.199999999999999,3.1,7.9,0.8,1.9,0.3,7.7,12.3,9.4,4.4
Marshawn Lynch,0.9,19.3,8.2,18.5,19.1,12.9,10.7,8.2,12.9,11.9,13.8,16.1,17.2,5.1,7.4,9.4
Matt Asiata,1.3,3.0,2.4,8.799999999999999,17.6,11.0,8.8,5.1,8.0,9.2,11.6,3.2,12.1,2.5,7.9,6.0
Matt Breida,1.1,9.3,10.3,2.9,1.3,1.4,2.2,1.6,0.3,-0.1,2.1,1.6,3.1,0.8,0.0,0.0
Matt Forte ,6.5,9.4,0.8,3.3,5.1,10.6,2.5,12.1,10.7,8.2,23.6,2.6,16.6,4.4,4.4,3.1
Maurice Hicks,1.7,1.6,3.0,0.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Jones-Drew,13.42,13.3,8.9,11.5,3.3,1.3,4.5,0.6,1.9,1.4,2.2,0.6,-0.1,5.9,0.0,0.6
Maurice Morris ,3.9,0.0,1.5,0.0,1.3,3.3,7.3,13.0,5.5,4.2,16.5,16.0,2.1,0.0,3.7,1.3
